modality,brain_id,region,section,file_path,filename,subfolder,shape,dtype,axes,n_pages,parse_status,suffix_tags,year,total_sections,thickness,magnification,exposure,channel,filter_code,profile,Features
nissl,B07,A2,S1,C:\Users\P70089795\Documents\Cortical profiles\corticalprofiles2\analysis_Nissl\B07_A2_cropped_edited\B07_A2_S1_4x_4ms_nissl_50um_fused_cropped_cropped_splitchannel_gray_invert.tif,B07_A2_S1_4x_4ms_nissl_50um_fused_cropped_cropped_splitchannel_gray_invert.tif,B07_A2_cropped_edited,"(3815, 300)",uint16,YX,1,ok,4x_4ms_nissl_50um_fused_cropped_cropped_splitchannel_gray_invert,,,,,,,,"[0.25309787 0.26186166 0.27889829 0.30321812 0.33333694 0.36735373
 0.40311303 0.4384511  0.47149231 0.50089974 0.52603702 0.54697688
 0.56438161 0.57930914 0.59296862 0.60652668 0.62097126 0.63704569
 0.65522287 0.67571963 0.6985086  0.72334149 0.74977449 0.77719097
 0.80487203 0.83206316 0.85804485 0.88221721 0.904136   0.92353064
 0.94027812 0.95436519 0.9658371  0.97475267 0.98117829 0.9851988
 0.98694921 0.9866687  0.98472689 0.98163082 0.97796855 0.9743154
 0.97111717 0.9685936  0.96669852 0.96515792 0.96358082 0.96161577
 0.95909541 0.95612835 0.95310196 0.95061437 0.94932858 0.94982433
 0.95245857 0.95730282 0.96414678 0.97255559 0.98198892 0.99194657
 1.00207938 1.01227744 1.02270214 1.03373346 1.04587166 1.05959644
 1.07522999 1.09281751 1.1120756  1.13239823 1.15293117 1.17270797
 1.19079539 1.20644908 1.21920867 1.22893355 1.23575127 1.2399532
 1.24186568 1.24174822 1.23977574 1.23606744 1.23078319 1.22421305
 1.2168171  1.20918082 1.20191656 1.19551276 1.19019377 1.18586
 1.1821091  1.17837607 1.17411118 1.16896745 1.16292769 1.1563096
 1.14966658 1.14362014 1.13867016 1.13506101 1.13272332 1.13133251
 1.13041406 1.12947155 1.1281025  1.12607021 1.12331754 1.11994931
 1.1161708  1.11222472 1.10832267 1.10460124 1.10109484 1.09775552
 1.09450556 1.09129532 1.0881597  1.08524055 1.08278156 1.0810739
 1.08039694 1.08095375 1.08282526 1.08596922 1.09021811 1.09531176
 1.10092026 1.10666603 1.11214453 1.11694964 1.12068129 1.12298658
 1.12356184 1.12219879 1.11877148 1.11326382 1.10577178 1.09650848
 1.08580933 1.07412711 1.06199549 1.04997235 1.03855706 1.02810255
 1.01876295 1.01049389 1.00307858 0.99622239 0.98964246 0.98315178
 0.97669729 0.97035548 0.96429527 0.95872451 0.95386501 0.94990841
 0.94701503 0.94529491 0.94478627 0.94544293 0.9471151  0.94956928
 0.95252098 0.9556834  0.95879824 0.96166174 0.96410175 0.96597224
 0.96713758 0.96749275 0.96698916 0.96567775 0.96372286 0.96138286
 0.95895186 0.95668802 0.95475456 0.95320487 0.95201082 0.95114256
 0.95062141 0.95056228 0.95113312 0.9524968  0.95471904 0.95773452
 0.96135938 0.96534812 0.96949433 0.97368001 0.97791426 0.98229172
 0.98692957 0.99189886 0.99716287 1.00256234 1.00783285 1.01266164
 1.01676148 1.01996355 1.02226589 1.02386369 1.02511989 1.02650262
 1.02847947 1.03143509 1.03557937 1.04090386 1.04716278 1.05391283
 1.0605743  1.06654696 1.07129807 1.07445986 1.07586023 1.07551876
 1.07359236 1.07033125 1.06602728 1.06100509 1.05562103 1.05026078
 1.04532124 1.04116215 1.03806282 1.03617682 1.03552239 1.0359831
 1.03733512 1.03927173 1.04143758 1.04344602 1.0449097  1.04549391
 1.04494807 1.04315501 1.04015133 1.03612658 1.03137489 1.02623884
 1.0210278  1.01597276 1.01119606 1.00672375 1.002517   0.99850641
 0.99460915 0.99074312 0.98681589 0.98275482 0.97852589 0.97418648
 0.96991795 0.96601802 0.96287154 0.96085855 0.96027326 0.96123167
 0.96362184 0.96709664 0.97112199 0.97504975 0.97821795 0.98005108
 0.98014518 0.97831478 0.9746119  0.96932075 0.96289922 0.95591075
 0.94892978 0.9424565  0.93684629 0.93228948 0.9288338  0.9264527
 0.92512259 0.92486389 0.92575001 0.92785273 0.93117094 0.93557526
 0.9407706  0.94633409 0.95178788 0.95670266 0.96080234 0.96401317
 0.96648514 0.96854253 0.97060963 0.97311663 0.97640064 0.98063498
 0.98578399 0.99160907 0.99772176 1.00367043 1.00904579 1.01356703
 1.01712649 1.01979336 1.02175275 1.02324091 1.02448693 1.0256875
 1.02702183 1.02867752 1.03085961 1.03378755 1.03765594 1.04259421
 1.04862466 1.05565177 1.06347865 1.07184519 1.08048763 1.08917468
 1.09774209 1.10607716 1.11408686 1.12163583 1.12849058 1.13431255
 1.13868971 1.14124667 1.1417811  1.14038104 1.13746877 1.13374495
 1.1300508  1.12716229 1.12561207 1.12557434 1.1268455  1.12893963
 1.1312424  1.13319733 1.13446541 1.13500279 1.13505875 1.13506644
 1.13546977 1.1365439  1.13826169 1.1402716  1.14196623 1.14265374
 1.14174664 1.13891609 1.13416243 1.12777602 1.12022391 1.11199926
 1.1035021  1.09497576 1.08650599 1.07808193 1.06965144 1.06115749
 1.05256015 1.04382579 1.03491726 1.02579724 1.01646462 1.00696825
 0.99743162 0.98803725 0.9789913  0.97047585 0.96260381 0.95540049
 0.94882071 0.94277695 0.93718271 0.9319721  0.92710735 0.922556
 0.91827871 0.91421812 0.91030819 0.90649615 0.90275788 0.89910577
 0.89557192 0.89218579 0.88895779 0.88586574 0.88288063 0.87998857
 0.87722668 0.8746942  0.87255787 0.87102143 0.87028147 0.87048589
 0.87170891 0.87393341 0.87707859 0.88102433 0.88564715 0.89083967
 0.8965043  0.90252889 0.90874962 0.91491993 0.92071593 0.92577637
 0.92976647 0.93244341 0.93371119 0.93362218 0.93236622 0.93022368
 0.92752971 0.92463977 0.92190437 0.91965251 0.91816357 0.91763762
 0.91816876 0.9197273  0.92216294 0.92522648 0.92861203 0.93199611
 0.93508971 0.93767841 0.93965531 0.94103181 0.94194013 0.94259924
 0.94326408 0.94415932 0.9454086  0.94699219 0.94874389 0.9503854
 0.95160782 0.95215793 0.95191108 0.95091972 0.94940814 0.94772029
 0.94625772 0.94540289 0.94546122 0.94663365 0.94901716 0.95261692
 0.95736267 0.96311846 0.9696861  0.97681191 0.98419957 0.99154632
 0.998576   1.00508511 1.01096403 1.01620573 1.02089209 1.02515819
 1.0291612  1.03303779 1.03688594 1.04074725 1.04462256 1.04849517
 1.05236656 1.05627357 1.06030455 1.06457969 1.06922478 1.07434389
 1.07999583 1.08619665 1.0929289  1.10015343 1.10781457 1.11583612
 1.12411546 1.132508   1.140837   1.14890227 1.15650882 1.16347346
 1.16960317 1.17466104 1.17829956 1.18000267 1.17904856 1.1745734
 1.16574398 1.15205038 1.13365559 1.11168292 1.08830484 1.06651326
 1.04957821 1.04030151]","[ 9.99026807e-01  2.53388873e+02  1.40953938e-01 -2.19158770e+00
  1.12015008e+01  1.57389438e-03  2.00229028e+02  8.02008182e-03
  1.20323941e+00  6.25858392e+00]"
nissl,B07,A2,S2,C:\Users\P70089795\Documents\Cortical profiles\corticalprofiles2\analysis_Nissl\B07_A2_cropped_edited\B07_A2_S2_cropped_16bit_inverted.tif,B07_A2_S2_cropped_16bit_inverted.tif,B07_A2_cropped_edited,"(3750, 300)",uint16,YX,1,ok,cropped_16bit_inverted,,,,,,,,"[0.46912605 0.47196779 0.47750076 0.48544376 0.49541548 0.50698706
 0.5197553  0.53339463 0.54770478 0.56261287 0.57812499 0.59426667
 0.61099903 0.62818384 0.645586   0.66291728 0.67990075 0.69631874
 0.71203105 0.72694861 0.74100565 0.7541281  0.76623471 0.77726813
 0.78723586 0.79623506 0.80445912 0.81218405 0.81971893 0.82736242
 0.83535592 0.84385114 0.85289917 0.86244511 0.87232975 0.88232346
 0.89216027 0.90160478 0.91052037 0.9189321  0.92703974 0.93518669
 0.94377603 0.95317236 0.96360975 0.97516769 0.98778416 1.00131252
 1.01557806 1.03039962 1.0455927  1.06094818 1.07623131 1.09119096
 1.10560319 1.11929634 1.13216215 1.14415149 1.15522638 1.16532569
 1.17432742 1.18206205 1.18835617 1.19308713 1.19625479 1.19800285
 1.19860661 1.1984248  1.19781815 1.19709087 1.19646721 1.19609078
 1.1960476  1.19639818 1.1971625  1.19830174 1.19967008 1.20099495
 1.20188106 1.20187532 1.20056754 1.19771152 1.19332403 1.18769918
 1.18133946 1.17481577 1.16859533 1.16291959 1.15777076 1.15294318
 1.14816333 1.14323492 1.13811303 1.13290208 1.12778791 1.12291652
 1.11831967 1.11387434 1.10934821 1.10449813 1.09919161 1.09349274
 1.08767776 1.08215297 1.07731115 1.07336065 1.07020615 1.06745379
 1.06452089 1.06084942 1.05610369 1.05031626 1.0438943  1.03750224
 1.03187188 1.0276098  1.02506569 1.02429394 1.02507885 1.02702362
 1.02963474 1.03239562 1.03481826 1.03648715 1.0370837  1.03640772
 1.03440012 1.03113152 1.02681614 1.02178205 1.01645627 1.01133066
 1.0069271  1.00373653 1.00215731 1.00242066 1.00453606 1.00826307
 1.01312614 1.01849772 1.02369711 1.02811367 1.03129934 1.0330343
 1.03332708 1.03238022 1.03051603 1.02810247 1.0254689  1.02285752
 1.02039188 1.01810241 1.01596109 1.01394569 1.01209584 1.01052708
 1.00942299 1.00897562 1.00932924 1.01052089 1.01246242 1.01493527
 1.0176433  1.02025677 1.02247446 1.02406592 1.024911   1.02500501
 1.02444383 1.02338958 1.02204166 1.02059244 1.01918671 1.01788975
 1.01666582 1.01536885 1.01376591 1.01159338 1.00864716 1.00486356
 1.00036748 0.99548153 0.99065945 0.98639389 0.98311067 0.98110704
 0.98052783 0.98138019 0.9835813  0.98698706 0.99141541 0.99663611
 1.00236624 1.00827027 1.01399022 1.01918855 1.02360892 1.02710825
 1.02965372 1.03128888 1.03207391 1.03203568 1.03115153 1.02937545
 1.02670487 1.02324079 1.01923348 1.0150697  1.01121912 1.00815483
 1.00625167 1.00569618 1.00643363 1.00814412 1.01027099 1.0121134
 1.01294363 1.01214888 1.0093632  1.00454509 0.99801317 0.99039831
 0.98254773 0.97537768 0.96971758 0.96616231 0.96497166 0.96605009
 0.96899486 0.97321364 0.9780681  0.98298872 0.98754245 0.99147235
 0.9946707  0.99715303 0.99901956 1.00042808 1.00156572 1.0026288
 1.0037914  1.00518328 1.00687587 1.00889159 1.01121316 1.01380179
 1.01661329 1.0196006  1.02269152 1.02577836 1.02870206 1.0312598
 1.03322836 1.03439578 1.03460546 1.03376932 1.03189022 1.02906085
 1.02547324 1.02142251 1.01729056 1.01353519 1.01061402 1.00890893
 1.00863722 1.00977802 1.01206025 1.01501796 1.01809792 1.02079671
 1.02277237 1.02390248 1.02426317 1.02406361 1.02354052 1.02288134
 1.022191   1.02149487 1.02077461 1.01999072 1.01910688 1.01808515
 1.01686858 1.01538046 1.01351561 1.0111647  1.00822903 1.00465228
 1.0004709  0.99583584 0.99102346 0.98640771 0.98239035 0.97931199
 0.97735244 0.97649551 0.97653361 0.97713412 0.97793729 0.97863607
 0.97903625 0.97906197 0.97872766 0.9780931  0.97721194 0.97610593
 0.97475111 0.97309316 0.97106247 0.96860325 0.96569548 0.96237188
 0.95872716 0.95490184 0.95106955 0.94740608 0.94405866 0.94114154
 0.93872599 0.93684369 0.93549016 0.9346069  0.93407256 0.93369905
 0.93325743 0.93253147 0.93138667 0.92983097 0.92802449 0.92624573
 0.92482518 0.92405152 0.92410624 0.92502912 0.92671656 0.92895687
 0.93148274 0.93404931 0.93650368 0.93885422 0.94129915 0.94419653
 0.94798137 0.95302917 0.95952418 0.96736799 0.97618111 0.98537608
 0.99429727 1.00236455 1.00918382 1.0146122  1.0187509  1.02188447
 1.02439402 1.02664676 1.0289048  1.03126054 1.03363074 1.03580705
 1.03753814 1.03862433 1.03898136 1.03865137 1.03777491 1.03652667
 1.03505393 1.03344435 1.03171523 1.02982999 1.02772523 1.02533361
 1.02260939 1.01953694 1.01614522 1.01250555 1.0087372  1.00498783
 1.00141553 0.99815946 0.99532155 0.99294861 0.99104419 0.98958783
 0.98855163 0.98792049 0.98768792 0.98784323 0.98834771 0.98911934
 0.99002737 0.99090882 0.9916007  0.99198065 0.99199939 0.99169404
 0.9911842  0.99064012 0.99023787 0.99011384 0.99032653 0.9908467
 0.99156132 0.99230735 0.9929112  0.99321859 0.99312563 0.99258624
 0.99160659 0.99023557 0.98855023 0.98664339 0.98461921 0.98258885
 0.98067889 0.97902334 0.97776315 0.97702937 0.97692414 0.97750128
 0.97874959 0.98059532 0.98290842 0.98552641 0.98827274 0.99098373
 0.99352434 0.99579659 0.99774349 0.99934649 1.00061641 1.0015906
 1.0023273  1.00290628 1.00342874 1.0040175  1.00481039 1.00594845
 1.00756138 1.00974772 1.01256136 1.01599554 1.01997553 1.02436249
 1.02896596 1.03356547 1.03795233 1.04195801 1.04549344 1.04855905
 1.05124056 1.05367688 1.05601399 1.05835046 1.06069116 1.06292998
 1.06487553 1.06631579 1.06710265 1.06723595 1.06690745 1.06648165
 1.06641446 1.06714098 1.06896038 1.07196535 1.07603645 1.08089119
 1.0861629  1.09147024 1.09645836 1.10079368 1.1041429  1.10612454
 1.10629601 1.10415779 1.09919913 1.09097512 1.07921502 1.0639446
 1.04559611 1.02508031 1.00377891 0.98343553 0.96592959 0.95297608
 0.94581421 0.94496114 0.9501176  0.96023254 0.97373105 0.98881975
 1.00380627 1.017345   1.02857956 1.03716518 1.04318927 1.04703853
 1.04921621 1.05017298]","[ 9.98922881e-01  2.52526900e+02  1.11548011e-01 -2.15204185e+00
  1.07455673e+01  1.16589240e-03  2.02553625e+02  5.66213780e-03
  3.58307757e-01  4.97292526e+00]"
nissl,B07,A2,S3,C:\Users\P70089795\Documents\Cortical profiles\corticalprofiles2\analysis_Nissl\B07_A2_cropped_edited\B07_A2_S3_cropped_16bit_inverted.tif,B07_A2_S3_cropped_16bit_inverted.tif,B07_A2_cropped_edited,"(3750, 300)",uint16,YX,1,ok,cropped_16bit_inverted,,,,,,,,"[0.39305501 0.39696138 0.40522608 0.41865064 0.43815773 0.4644969
 0.49791253 0.53787106 0.58292093 0.63077634 0.67862632 0.72362448
 0.76343184 0.79663997 0.82296213 0.84313376 0.85857092 0.87091094
 0.88157758 0.89151179 0.90108932 0.91021585 0.91850895 0.925498
 0.93077589 0.93408831 0.93536656 0.93474166 0.93252956 0.92921013
 0.92539528 0.92176221 0.91898063 0.91763264 0.91816772 0.92087587
 0.92589698 0.93325355 0.94288586 0.95467772 0.96847009 0.98406353
 1.00120819 1.0196004  1.03885898 1.0584941  1.07790141 1.09636312
 1.11308485 1.12730537 1.13841908 1.14611357 1.150443   1.15183194
 1.15098017 1.14872557 1.1458835  1.14312703 1.14091495 1.1394816
 1.13885147 1.13888522 1.13931389 1.13981455 1.14007318 1.13986337
 1.13910523 1.13786202 1.13631244 1.13465465 1.13301927 1.13140741
 1.12967495 1.12757365 1.12481504 1.12115154 1.11641709 1.11055708
 1.10363409 1.09582136 1.08740692 1.07879787 1.0705007  1.06307381
 1.05703895 1.05276367 1.05035374 1.04958485 1.04991527 1.05059043
 1.05082416 1.04999536 1.04780485 1.04432384 1.0399293  1.03515691
 1.03050469 1.0262984  1.02263027 1.01940732 1.01648358 1.01379846
 1.01149501 1.0099316  1.00959789 1.01097641 1.01436573 1.0197586
 1.02679226 1.03481071 1.04299863 1.05054461 1.05680348 1.06139067
 1.06421722 1.06544943 1.06544015 1.06461053 1.06336208 1.0620002
 1.06070454 1.05952168 1.05838103 1.05712633 1.05555583 1.05345818
 1.05067484 1.04715661 1.04300865 1.03850348 1.03403821 1.0300489
 1.026904   1.02481081 1.02376404 1.02355668 1.02383463 1.02416841
 1.02412172 1.0233053  1.02141723 1.01827777 1.01386842 1.00836112
 1.00213503 0.99574833 0.98987345 0.98518431 0.9822317  0.98133727
 0.98254025 0.98559414 0.99003537 0.99527725 1.00072071 1.00583249
 1.01019079 1.01351214 1.01566737 1.01669196 1.01679442 1.01633041
 1.01575223 1.01550556 1.01591205 1.01707936 1.01886012 1.02089138
 1.02270236 1.02384582 1.02402615 1.02316282 1.02139445 1.0190203
 1.01641221 1.01391603 1.01179066 1.01017529 1.00909748 1.00850099
 1.00829129 1.00836212 1.00861698 1.00898688 1.00943801 1.00998035
 1.01066197 1.01154547 1.0126705  1.01399886 1.01538052 1.01655278
 1.01718504 1.01696205 1.01569575 1.01341409 1.0104073  1.00719322
 1.00442054 1.00272837 1.00259373 1.00421036 1.00744875 1.01186704
 1.01682355 1.02160081 1.02553252 1.02809589 1.02896401 1.02801258
 1.02532487 1.0211822  1.01605438 1.01055502 1.00537217 1.00114582
 0.99834559 0.99717089 0.99751632 0.99901193 1.00113732 1.00335304
 1.00523019 1.00653519 1.00725641 1.007582   1.00782877 1.00834381
 1.00939064 1.01107054 1.01327122 1.01569481 1.01793162 1.01958348
 1.0203674  1.02017912 1.01909407 1.01730451 1.01504212 1.01249325
 1.00976481 1.00687957 1.00380226 1.00047336 0.99685609 0.99296821
 0.98891452 0.98489791 0.98121204 0.97819079 0.97614984 0.97531061
 0.97574131 0.97732818 0.97979757 0.98276658 0.98582357 0.98861267
 0.99089206 0.99256938 0.99369862 0.99442883 0.99493399 0.99534797
 0.9957171  0.99601163 0.99615224 0.99607956 0.99578637 0.99532602
 0.99478159 0.99421897 0.99364942 0.99301069 0.99219288 0.9910717
 0.98953903 0.98752471 0.98500119 0.98198801 0.97855632 0.97482962
 0.97099935 0.96730695 0.96402343 0.96142193 0.95973151 0.95910035
 0.95956618 0.96104871 0.96335445 0.9662112  0.96929775 0.97228659
 0.97489257 0.97690406 0.97821496 0.97883501 0.97890059 0.97864698
 0.97836363 0.9783366  0.97877317 0.97975404 0.98120777 0.98292744
 0.9846166  0.98595817 0.98669382 0.98667179 0.98586864 0.98438613
 0.98241859 0.98021762 0.97805505 0.97618518 0.9748249  0.97413316
 0.97419946 0.97504526 0.9766286  0.97884021 0.9815114  0.98440146
 0.98720684 0.98958436 0.99119832 0.99178568 0.99121888 0.98954675
 0.98699693 0.98393631 0.98082103 0.97812343 0.97625892 0.97553061
 0.97607304 0.97783736 0.98059071 0.98396536 0.98751864 0.99081071
 0.9934909  0.99534625 0.99633621 0.99659317 0.99639454 0.99610852
 0.99612291 0.99676599 0.99823154 1.00054069 1.00352956 1.00689338
 1.01025738 1.01326071 1.01564732 1.01730707 1.01829627 1.01880492
 1.01909422 1.01942023 1.01996778 1.02080701 1.02189592 1.02312009
 1.02434475 1.02547488 1.02647176 1.02734559 1.02811893 1.02878609
 1.02928749 1.02951659 1.02935908 1.02873093 1.02761549 1.02607236
 1.02421715 1.0221858  1.02008629 1.01796826 1.01580387 1.01350051
 1.01092283 1.00793486 1.00444234 1.00042961 0.99598268 0.99128693
 0.98659972 0.98219759 0.97832514 0.97514241 0.97269791 0.97093556
 0.96972666 0.96890961 0.9683361  0.96790366 0.9675718  0.96735433
 0.96729607 0.96743919 0.9677946  0.96832849 0.96897047 0.96962949
 0.97022632 0.97071041 0.97105218 0.97123207 0.9712255  0.97100642
 0.97056307 0.96993183 0.96920687 0.96853746 0.96808692 0.96798084
 0.96826495 0.96888833 0.96972917 0.97063964 0.97150051 0.97225006
 0.97289359 0.9734745  0.97403577 0.97458476 0.97507764 0.97541642
 0.97547575 0.97512726 0.97428018 0.97291668 0.97110933 0.96902914
 0.96691594 0.96503683 0.96362617 0.96284075 0.96273482 0.96327031
 0.96434806 0.96585303 0.96768881 0.96980024 0.97217383 0.97482032
 0.97774974 0.98095288 0.98438115 0.98795291 0.99157642 0.99518047
 0.99875569 1.00237207 1.00618146 1.0103841  1.01517519 1.02068686
 1.02694449 1.0338448  1.04117485 1.04864835 1.05596347 1.06284593
 1.06908289 1.07454144 1.07916473 1.08297148 1.08604406 1.08852044
 1.09057845 1.092416   1.09422514 1.09615711 1.09829002 1.10060517
 1.10298131 1.10521168 1.10704119 1.10821231 1.10851072 1.10779877
 1.10602515 1.10321305 1.0994491  1.09485628 1.08958338 1.08379593
 1.07767877 1.07144154 1.06531982 1.0595772  1.0544994  1.05037245
 1.04745374 1.04594077]","[ 9.99332862e-01  2.51849447e+02  9.40970746e-02 -3.63143449e+00
  2.24861241e+01  1.30816495e-03  1.57777929e+02  6.87685409e-03
  3.81559370e+00  2.20594631e+01]"
nissl,B07,A2,S4,C:\Users\P70089795\Documents\Cortical profiles\corticalprofiles2\analysis_Nissl\B07_A2_cropped_edited\B07_A2_S4_cropped_16bit_inverted.tif,B07_A2_S4_cropped_16bit_inverted.tif,B07_A2_cropped_edited,"(3750, 300)",uint16,YX,1,ok,cropped_16bit_inverted,,,,,,,,"[0.45330121 0.45684655 0.46429124 0.47622841 0.49329056 0.51588534
 0.54393849 0.57671645 0.61279671 0.65021849 0.68680883 0.72058893
 0.75015216 0.77490416 0.79509236 0.81162331 0.82573252 0.83861473
 0.85112848 0.86363775 0.87602865 0.88785465 0.89856233 0.90770746
 0.91510752 0.92088799 0.92544091 0.92931424 0.93306422 0.93714343
 0.94181333 0.94713615 0.95300686 0.95924076 0.96568207 0.97231613
 0.97934215 0.98718713 0.99643051 1.00766247 1.02128627 1.03735485
 1.05546052 1.07475543 1.09408072 1.11218563 1.12794568 1.14054503
 1.14955614 1.15491487 1.15682832 1.15566478 1.15186954 1.14592801
 1.1383772  1.12981742 1.1209144  1.11236798 1.10484117 1.0988852
 1.09486622 1.09292997 1.09298701 1.09474916 1.09775951 1.10146558
 1.10528294 1.10865673 1.11112752 1.1123784  1.11226837 1.11085326
 1.10836231 1.10515933 1.10164846 1.09818417 1.09496466 1.09198723
 1.08905286 1.08585344 1.08208053 1.07755747 1.07232141 1.06663284
 1.06091689 1.0556614  1.0512897  1.04805577 1.04597968 1.04484728
 1.04425915 1.04374561 1.04288076 1.04141688 1.03934973 1.03691787
 1.03452317 1.03260758 1.03150842 1.03137231 1.03213684 1.03358227
 1.03542074 1.03738735 1.03927431 1.04093056 1.04220831 1.04292255
 1.04283576 1.04169804 1.03932909 1.03571276 1.03106896 1.0258548
 1.02069036 1.01623408 1.0130255  1.0113565  1.01121156 1.01229219
 1.01411812 1.01617262 1.01803052 1.01945422 1.02040725 1.02101159
 1.02145874 1.02192224 1.02249715 1.02318164 1.02389597 1.02453126
 1.0249847  1.02518336 1.02509036 1.02470293 1.02404275 1.02316905
 1.02217934 1.02120566 1.02039057 1.01985581 1.01966862 1.01982344
 1.02024752 1.02082297 1.02142255 1.02193073 1.02225772 1.02234599
 1.02217778 1.02178094 1.02124005 1.02069247 1.0203069  1.02024603
 1.02061692 1.02144231 1.02264885 1.02408235 1.02554788 1.02685123
 1.02783666 1.02840523 1.02851899 1.02819382 1.02748744 1.02647948
 1.02525071 1.02386553 1.02235863 1.02073392 1.01899451 1.01716692
 1.01532223 1.01358251 1.01209328 1.01099319 1.01036655 1.01022997
 1.0105335  1.01118762 1.0120983  1.01318953 1.0144146  1.0157547
 1.01720982 1.01878237 1.02046731 1.02223627 1.02402776 1.02574939
 1.02728438 1.02851709 1.0293576  1.02975624 1.02971019 1.02924859
 1.02842355 1.02729295 1.02591802 1.02436498 1.02270056 1.02098351
 1.01925526 1.01752929 1.01580479 1.01408052 1.0123729  1.01072732
 1.00919993 1.00783923 1.00664679 1.00556726 1.00448731 1.00325336
 1.00170824 0.99972405 0.9972306  0.99423821 0.99086178 0.98732629
 0.98396053 0.98115311 0.97929147 0.9786804  0.97946485 0.98158941
 0.9848027  0.98870161 0.9928123  0.99665589 0.99982306 1.00201551
 1.00306166 1.00291622 1.00163748 0.99935464 0.99622626 0.99243471
 0.98820707 0.98385345 0.9798103  0.97663016 0.97490722 0.97513711
 0.97754572 0.98198368 0.98790437 0.99446014 1.00069823 1.00577501
 1.00911743 1.01049855 1.01001623 1.00800309 1.00491965 1.00125191
 0.99745217 0.99390017 0.99087928 0.98856458 0.98700346 0.98611641
 0.98572059 0.9855549  0.98533976 0.9848293  0.98384788 0.98231847
 0.98026599 0.97781324 0.97516206 0.9725829  0.97038888 0.96889634
 0.96837661 0.96899411 0.97075637 0.9734891  0.97685426 0.98041762
 0.98373204 0.98641898 0.98822045 0.98901589 0.9887962  0.98763424
 0.98566667 0.98308475 0.98014271 0.97714857 0.97443714 0.97231577
 0.97099684 0.97054613 0.97086004 0.97169174 0.97272494 0.97364492
 0.97422343 0.97436136 0.97408985 0.9735505  0.97295174 0.9725197
 0.97245846 0.97290928 0.97392148 0.97543593 0.97728564 0.97923418
 0.9810404  0.98252604 0.98363872 0.98447424 0.9852451  0.98621633
 0.9876185  0.98957745 0.99206797 0.99491906 0.99786051 1.00057999
 1.00280276 1.00434521 1.00514157 1.00524258 1.00479263 1.00399391
 1.00306792 1.00222139 1.00162511 1.00137912 1.00150196 1.00192233
 1.0024925  1.0030213  1.00332545 1.00327231 1.00281699 1.00199791
 1.00092294 0.99973385 0.99856614 0.99753178 0.99670821 0.99614539
 0.99587696 0.99593201 0.99632985 0.99707517 0.99813976 0.99946297
 1.0009432  1.00246364 1.0039168  1.00522766 1.00637554 1.00739519
 1.00835641 1.00933462 1.01037548 1.01147201 1.01255419 1.01350336
 1.01418114 1.01446095 1.01427141 1.01360904 1.01255196 1.01123808
 1.00984262 1.00853915 1.00747025 1.00672342 1.00632399 1.00624392
 1.00640748 1.00670824 1.00701085 1.0071565  1.00696447 1.0062581
 1.00489595 1.00281968 1.00009493 0.99692471 0.99361152 0.99049544
 0.98786005 0.98585602 0.98446407 0.9835105  0.98272587 0.9818252
 0.98057379 0.9788239  0.97652052 0.97369392 0.97044151 0.96691532
 0.96332788 0.95992712 0.95697534 0.95471171 0.95330528 0.95282257
 0.95321137 0.95431218 0.95588253 0.95764172 0.95932154 0.96071131
 0.96169396 0.96227323 0.96256452 0.96276989 0.9631304  0.9638658
 0.96513004 0.96697766 0.9693567  0.97212118 0.97505915 0.97792495
 0.98047235 0.98248175 0.98378143 0.98426846 0.98391862 0.98278743
 0.98099757 0.97871738 0.97612773 0.9733891  0.97063274 0.96795371
 0.9654254  0.96311926 0.96111434 0.95949684 0.95835422 0.95776149
 0.95777401 0.95841913 0.95969027 0.96153763 0.96386219 0.96652065
 0.96934491 0.9721721  0.9748848  0.97743415 0.97984839 0.98221631
 0.98465856 0.98730003 0.99025168 0.99360236 0.99742219 1.00176698
 1.00667138 1.01213683 1.01811797 1.02451199 1.03116465 1.037892
 1.04451171 1.05087875 1.05691581 1.06261721 1.06803755 1.07325644
 1.07833704 1.08329139 1.08806923 1.09256779 1.09666436 1.10025855
 1.10329475 1.10577057 1.10772153 1.10918836 1.11018704 1.11069061
 1.11063837 1.10996414 1.10863592 1.10669344 1.1042687  1.10157311
 1.09886364 1.0963903  1.09434089 1.09280829 1.09178596 1.09118716
 1.0908878  1.09077229]","[ 9.98989075e-01  2.51566552e+02  8.79063905e-02 -3.39757180e+00
  2.01629266e+01  1.27837199e-03  1.59264063e+02  5.71338670e-03
  3.28526981e+00  1.74516314e+01]"
